yr,month,day,code,code_b,trt,site_broadly,site_rep,site,trap,species,replicate,wing center (mm),thorax length (mm),head length (mm),forearm length (mm),horn length (mm),body length (mm),TrapCount,,,
2022,7,20,trtpd_1-7,trtpd1_SE_7,trtpd,trtpd_1,1,trtpd1,SE,Onthophagus_nuchicornis_male,5,3.32,3.22,1.9,2.01,1.33,8.44,27,,,
2022,7,20,trtpd_1-7,trtpd1_SE_7,trtpd,trtpd_1,1,trtpd1,SE,Onthophagus_nuchicornis_male,6,3.26,2.71,1.75,1.89,0.82,7.72,27,,,
2022,7,20,trtpd_1-7,trtpd1_SE_7,trtpd,trtpd_1,1,trtpd1,SE,Onthophagus_nuchicornis_male,7,3.13,2.92,2.2,1.75,1.19,8.25,27,,,
2022,7,20,trtpd_1-7,trtpd1_SE_7,trtpd,trtpd_1,1,trtpd1,SE,Onthophagus_nuchicornis_male,8,3.1,2.82,1.75,1.81,1.1,7.67,27,,,
2022,7,20,trtpd_1-7,trtpd1_SE_7,trtpd,trtpd_1,1,trtpd1,SE,Onthophagus_nuchicornis_male,9,3.41,3.21,2.54,1.75,1.51,9.16,27,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_NE_6,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,1,2.93,2.8,1.46,1.86,0.82,7.19,27,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_NE_6,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,2,2.95,2.81,1.72,1.64,0.69,7.48,27,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_NE_6,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,3,3.11,3.35,1.98,1.68,1.25,8.44,27,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_NE_6,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,4,3.3,3.64,2.52,2.24,1.51,9.46,27,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_NE_6,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,5,3.28,3.26,1.83,2.05,1.21,8.37,27,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_NE_6,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,6,3.06,3.03,2.01,1.64,1.29,8.1,27,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_NE_6,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,7,3.2,3.5,2.01,2.08,0.92,8.71,27,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_NE_6,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,8,2.75,2.74,1.7,1.73,0.28,7.19,27,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_NE_6,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,9,3.05,2.97,1.93,1.82,1.4,7.95,27,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_NE_6,ungrazed,ungrazed_3,2,ungrazed3_2,NE,Onthophagus_nuchicornis_male,10,3.12,2.95,1.95,1.85,1.29,8.02,27,,,
2022,6,23,bison_2-6,bison2_2_SE_6,bison,bison_2,2,bison2_2,SE,Canthon_pilularius,1,7.41,5.06,3.76,3.61,NA,16.23,28,,,
2022,6,23,bison_2-6,bison2_2_SE_6,bison,bison_2,2,bison2_2,SE,Canthon_pilularius,2,7.81,5.57,4.03,4.02,NA,17.41,28,,,
2022,6,23,bison_2-6,bison2_2_SE_6,bison,bison_2,2,bison2_2,SE,Canthon_pilularius,3,7.35,5.36,3.81,4.15,NA,16.52,28,,,
2022,6,23,bison_2-6,bison2_2_SE_6,bison,bison_2,2,bison2_2,SE,Canthon_pilularius,4,8.25,6.17,4.3,4.17,NA,18.72,28,,,
2022,6,23,bison_2-6,bison2_2_SE_6,bison,bison_2,2,bison2_2,SE,Canthon_pilularius,5,7.36,5.09,3.72,3.54,NA,16.17,28,,,
2022,6,23,bison_2-6,bison2_2_SE_6,bison,bison_2,2,bison2_2,SE,Canthon_pilularius,6,7.27,5.01,3.66,3.74,NA,15.94,28,,,
2022,6,23,bison_2-6,bison2_2_SE_6,bison,bison_2,2,bison2_2,SE,Canthon_pilularius,7,6.83,4.75,3.51,3.69,NA,15.09,28,,,
2022,6,23,bison_2-6,bison2_2_SE_6,bison,bison_2,2,bison2_2,SE,Canthon_pilularius,8,7.79,5.35,4.13,4.12,NA,17.27,28,,,
2022,6,23,bison_2-6,bison2_2_SE_6,bison,bison_2,2,bison2_2,SE,Canthon_pilularius,9,7.54,5.5,4.24,4.16,NA,17.28,28,,,
2022,6,23,bison_2-6,bison2_2_SE_6,bison,bison_2,2,bison2_2,SE,Canthon_pilularius,10,6.99,4.91,3.75,3.96,NA,15.65,28,,,
2022,8,12,cattle_2-8,cattle2_2_NE_8,cattle,cattle_2,2,cattle2_2,NE,Canthon_pilularius,1,6.13,3.86,3.36,3.41,NA,13.35,28,,,
2022,8,12,cattle_2-8,cattle2_2_NE_8,cattle,cattle_2,2,cattle2_2,NE,Canthon_pilularius,2,7.54,5.38,4.15,4.5,NA,17.07,28,,,
2022,8,12,cattle_2-8,cattle2_2_NE_8,cattle,cattle_2,2,cattle2_2,NE,Canthon_pilularius,3,6.83,4.53,3.69,3.5,NA,15.05,28,,,
2022,8,12,cattle_2-8,cattle2_2_NE_8,cattle,cattle_2,2,cattle2_2,NE,Canthon_pilularius,4,7.76,5.8,4.18,4.83,NA,17.74,28,,,
2022,8,12,cattle_2-8,cattle2_2_NE_8,cattle,cattle_2,2,cattle2_2,NE,Canthon_pilularius,5,7.72,5.47,4.14,4.27,NA,17.33,28,,,
2022,8,12,cattle_2-8,cattle2_2_NE_8,cattle,cattle_2,2,cattle2_2,NE,Canthon_pilularius,6,7.08,4.94,3.88,4.13,NA,15.9,28,,,
2022,8,12,cattle_2-8,cattle2_2_NE_8,cattle,cattle_2,2,cattle2_2,NE,Canthon_pilularius,7,7.82,5.63,4.32,4.87,NA,17.77,28,,,
2022,8,12,cattle_2-8,cattle2_2_NE_8,cattle,cattle_2,2,cattle2_2,NE,Canthon_pilularius,8,7.62,5.09,3.75,3.93,NA,16.46,28,,,
2022,8,12,cattle_2-8,cattle2_2_NE_8,cattle,cattle_2,2,cattle2_2,NE,Canthon_pilularius,9,7.22,5.06,3.84,4,NA,16.12,28,,,
2022,8,12,cattle_2-8,cattle2_2_NE_8,cattle,cattle_2,2,cattle2_2,NE,Canthon_pilularius,10,6.98,4.77,3.71,3.9,NA,15.46,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_female,1,3.08,3.24,1.76,1.76,NA,8.08,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_female,2,3.48,3.03,1.84,1.89,NA,8.35,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_female,3,3.39,3.38,2.03,1.98,NA,8.8,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_female,4,2.65,2.84,1.61,1.25,NA,7.1,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_female,1,2.71,2.52,1.46,1.82,NA,6.69,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_female,2,3.28,3.25,2.47,2.13,NA,9,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_female,3,2.94,2.87,2.02,1.99,NA,7.83,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_female,4,3.13,3.01,2.07,1.75,NA,8.21,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_female,5,3.19,3.18,1.91,1.86,NA,8.28,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_female,6,3.29,3.31,1.81,1.86,NA,8.41,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_female,7,3.12,3.15,1.7,1.93,NA,7.97,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_female,8,3.14,3.16,1.91,1.88,NA,8.21,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_female,9,2.65,2.21,1.83,1.29,NA,6.69,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_female,10,3.18,3.4,1.95,2.06,NA,8.53,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_female,1,3.41,3.39,1.89,2.02,NA,8.69,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_female,2,3.26,2.8,1.71,1.77,NA,7.77,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_female,3,3.1,3,1.74,1.83,NA,7.84,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_female,4,3.41,3.47,1.89,2.03,NA,8.77,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_female,5,3.27,3.43,1.91,2.01,NA,8.61,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_female,6,2.75,2.37,1.57,1.65,NA,6.69,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_female,7,2.56,2.7,1.38,1.69,NA,6.64,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_female,8,3.01,2.93,1.63,1.81,NA,7.57,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_female,9,3.19,3.32,1.77,2.09,NA,8.28,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_female,10,3.17,3.29,1.89,2.05,NA,8.35,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_female,1,2.95,2.61,1.66,1.91,NA,7.22,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_female,2,3.38,2.71,1.79,1.85,NA,7.88,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_female,3,3.42,2.65,1.56,1.5,NA,7.63,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_female,4,2.99,2.5,1.8,1.66,NA,7.29,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_female,5,3.88,3.5,1.75,1.9,NA,9.13,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_female,6,3.07,2.43,1.57,1.68,NA,7.07,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_female,7,3.59,3.6,1.93,1.87,NA,9.12,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_female,8,3.29,2.77,1.75,1.71,NA,7.81,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_female,9,3.19,2.83,1.67,1.47,NA,7.69,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_female,10,3.52,3.17,1.91,2.02,NA,8.6,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_female,1,2.75,2.48,1.57,1.63,NA,6.8,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_female,2,2.87,2.85,1.65,1.65,NA,7.37,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_female,3,2.93,2.68,1.64,1.67,NA,7.25,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_female,4,2.63,3.11,1.63,1.77,NA,7.37,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_female,5,2.85,2.65,1.59,1.61,NA,7.09,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_female,6,3.07,2.82,1.7,1.66,NA,7.59,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_female,7,3.15,3.11,1.9,1.84,NA,8.16,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_female,8,2.79,2.78,1.61,1.68,NA,7.18,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_female,9,2.64,2.41,1.47,1.31,NA,6.52,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_female,10,3.03,2.59,1.5,1.28,NA,7.12,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_male,1,2.82,2.85,1.64,1.5,0.89,7.31,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_male,2,3.09,3.29,1.88,1.8,1.32,8.26,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_male,3,3.44,3.67,2.07,2.16,1.32,9.18,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_male,4,3.01,3.24,2.02,1.94,1.53,8.27,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_male,5,2.97,3.25,1.93,1.75,1.36,8.15,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_male,6,2.8,2.84,1.84,1.61,0.88,7.48,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_male,7,3.29,3.35,1.95,2.14,1.34,8.59,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_male,8,3.26,3.53,2.39,2.01,1.45,9.18,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_male,9,3.26,3.18,2.13,1.99,1.49,8.57,28,,,
2022,6,10,bison_1-6,bison1_1_NW_6,bison,bison_1,1,bison1_1,NW,Onthophagus_nuchicornis_male,10,2.73,2.84,1.65,1.46,0.92,7.22,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_male,1,2.99,2.77,1.76,1.72,1.12,7.52,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_male,2,3.51,2.87,1.89,1.97,1.26,8.27,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_male,3,3.25,3.35,1.81,1.95,1.38,8.41,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_male,4,2.97,2.79,1.91,1.83,0.73,7.67,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_male,5,2.81,2.82,1.41,1.46,0.58,7.04,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_male,6,3.27,3.13,2.01,1.92,0.9,8.41,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_male,7,3.11,2.69,1.56,1.58,0.68,7.36,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_male,8,3.23,3.27,2.26,1.97,1.21,8.76,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_male,9,3.06,2.91,1.88,1.81,1.2,7.85,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_NE_6,ungrazed,ungrazed_1,2,ungrazed1_2,NE,Onthophagus_nuchicornis_male,10,3.39,3.5,2.63,2.04,1.24,9.52,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_male,1,3.09,2.9,2,2.11,1.08,7.99,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_male,2,3.08,2.97,1.71,1.66,1.06,7.76,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_male,3,3.15,3.41,2.04,1.9,1.63,8.6,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_male,4,2.95,2.82,2.03,1.86,0.93,7.8,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_male,5,2.98,2.66,1.84,1.71,0.91,7.48,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_male,6,2.97,3.17,2.82,1.96,0.97,8.96,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_male,7,3.16,3.26,1.9,1.85,1.46,8.32,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_male,8,2.86,3.02,1.73,1.74,1.05,7.61,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_male,9,2.76,2.94,1.5,1.68,0.58,7.2,28,,,
2022,6,11,ungrazed_1-6,ungrazed1_2_SW_6,ungrazed,ungrazed_1,2,ungrazed1_2,SW,Onthophagus_nuchicornis_male,10,3.6,3.4,2.5,2.21,1.6,9.5,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_male,1,3.28,3.02,2.23,1.96,1.33,8.53,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_male,2,3.07,2.76,1.6,1.99,0.74,7.43,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_male,3,3.26,2.49,1.83,1.85,0.64,7.58,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_male,4,3.3,3.16,2.27,2.14,1.36,8.73,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_male,5,3.17,3.07,1.87,1.91,0.87,8.11,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_male,6,3.24,2.88,2.64,1.97,1.45,8.76,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_male,7,3.3,2.86,2.02,1.95,1.12,8.18,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_male,8,3.19,2.67,2.02,1.75,0.62,7.88,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_1_NW_6,ungrazed,ungrazed_3,1,ungrazed3_1,NW,Onthophagus_nuchicornis_male,9,3.44,3,2.22,2.03,1.3,8.66,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_male,1,3.04,3,1.7,1.74,0.92,7.74,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_male,2,3.43,3.51,1.93,2.27,1.26,8.87,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_male,3,3.3,3.37,1.94,2.07,1.21,8.61,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_male,4,2.71,2.84,1.62,1.65,0.61,7.17,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_male,5,2.79,2.82,1.7,1.71,0.81,7.31,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_male,6,2.82,2.81,1.69,1.72,0.7,7.32,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_male,7,3.12,3.24,1.98,1.89,1.23,8.34,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_male,8,3.07,2.89,1.71,1.86,0.92,7.67,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_male,9,2.96,3.08,2.12,1.81,1.13,8.16,28,,,
2022,6,23,ungrazed_3-6,ungrazed3_2_SE_6,ungrazed,ungrazed_3,2,ungrazed3_2,SE,Onthophagus_nuchicornis_male,10,2.91,3.01,1.86,1.85,1.19,7.78,28,,,
2022,7,21,trtpd_2-7,trtpd2_NW_7,trtpd,trtpd_2,1,trtpd2,NW,Canthon_pilularius,1,7.33,5.14,3.58,3.82,NA,16.05,29,,,
2022,7,21,trtpd_2-7,trtpd2_NW_7,trtpd,trtpd_2,1,trtpd2,NW,Canthon_pilularius,2,6.87,4.79,3.65,3.6,NA,15.31,29,,,
2022,7,21,trtpd_2-7,trtpd2_NW_7,trtpd,trtpd_2,1,trtpd2,NW,Canthon_pilularius,3,6.9,4.85,3.64,3.83,NA,15.39,29,,,
2022,7,21,trtpd_2-7,trtpd2_NW_7,trtpd,trtpd_2,1,trtpd2,NW,Canthon_pilularius,4,7.28,5.18,3.9,4.39,NA,16.36,29,,,
2022,7,21,trtpd_2-7,trtpd2_NW_7,trtpd,trtpd_2,1,trtpd2,NW,Canthon_pilularius,5,7.79,5.47,4,4.36,NA,17.26,29,,,
2022,7,21,trtpd_2-7,trtpd2_NW_7,trtpd,trtpd_2,1,trtpd2,NW,Canthon_pilularius,6,6.15,4.33,3.14,3.62,NA,13.62,29,,,
2022,7,21,trtpd_2-7,trtpd2_NW_7,trtpd,trtpd_2,1,trtpd2,NW,Canthon_pilularius,7,6.82,4.86,3.66,3.53,NA,15.34,29,,,
2022,7,21,trtpd_2-7,trtpd2_NW_7,trtpd,trtpd_2,1,trtpd2,NW,Canthon_pilularius,8,6.78,4.86,3.64,3.58,NA,15.28,29,,,
2022,7,21,trtpd_2-7,trtpd2_NW_7,trtpd,trtpd_2,1,trtpd2,NW,Canthon_pilularius,9,7.19,5.34,4.17,4.15,NA,16.7,29,,,
2022,7,21,trtpd_2-7,trtpd2_NW_7,trtpd,trtpd_2,1,trtpd2,NW,Canthon_pilularius,10,7.22,5.27,3.85,4.19,NA,16.34,29,,,
2022,6,25,cattle_3-6,cattle3_1_NW_6,cattle,cattle_3,1,cattle3_1,NW,Onthophagus_nuchicornis_female,1,2.75,2.38,1.03,1.54,NA,6.16,29,,,
